test_input,statistic,mean,std,median,p05,p95
phase_aperiodic,line_length,2.7640562572487397,1.8727490954025878,2.139999032020569,1.5223177909851073,5.7977952480316155
phase_aperiodic,zero_crossing_rate,0.10503309859797015,0.06311632148837237,0.09136378792930977,0.0426808936312104,0.2217405801933978
phase_aperiodic,rmse_vs_raw,6.350633903028211,3.1742892592371246,5.591200590133667,2.800734281539917,12.699912548065186
phase_aperiodic,corr_vs_raw,0.8718922090612462,0.04388181020910107,0.8796809246925859,0.7944582894109197,0.9246263880998312
phase_flattened,mean,-1.0210012182769197e-09,1.3070890343040232e-07,0.0,-2.0345052575976297e-07,2.0205180319976487e-07
phase_flattened,std,13.120914331258973,7.22705904815468,11.056920528411865,5.528985810279846,28.01944398880005
phase_flattened,rms,13.120914331957465,7.227059049402709,11.056920528411865,5.528985810279846,28.01944398880005
phase_flattened,peak_to_peak,103.65257779695094,53.615075672925265,91.6466293334961,43.11842937469483,209.9174591064453
phase_flattened,skew,0.011946903676952975,0.1431729485384009,0.009127096273005009,-0.18586491346359252,0.20862230584025382
phase_flattened,kurtosis,0.9749775724194478,2.154326365972831,0.48499882221221924,-0.27685770988464353,3.600899910926816
phase_flattened,line_length,6.2404132661176845,2.6369578972462913,5.515075922012329,3.6238072991371153,11.12345261573791
phase_flattened,zero_crossing_rate,0.2369890712268673,0.08398328753816106,0.24341447149049683,0.09303101033677892,0.3667889296432144
phase_flattened,rmse_vs_raw,10.684244766589927,7.106130548998797,8.788358211517334,3.0944044470787047,25.06723346710205
phase_flattened,corr_vs_raw,0.67611629932809,0.1155203443298409,0.6606177625332346,0.5106225033693407,0.9055913925739558
raw_eeg,mean,7.68612686084108e-10,1.0981697982838662e-07,0.0,-1.729329426325421e-07,1.678466787780053e-07
raw_eeg,std,12.705824773351196,6.19728303303082,11.382108688354492,5.11854248046875,24.781643962860105
raw_eeg,rms,12.705824773584027,6.197283032857648,11.382108688354492,5.11854248046875,24.781643962860105
raw_eeg,peak_to_peak,104.01862785615958,45.208393879862975,99.7278060913086,38.53398380279541,189.56292114257812
raw_eeg,skew,0.06627749773672553,0.38342379862721265,0.09777221083641052,-0.58914994597435,0.5793803364038467
raw_eeg,kurtosis,2.1314723077230155,2.748298960045175,1.150435447692871,-0.043242931365966776,7.366102123260495
raw_eeg,line_length,3.37969001752208,2.286117404091587,2.746843934059143,1.4313734471797943,7.142535662651059
raw_eeg,zero_crossing_rate,0.1287578444116789,0.06854089958967094,0.11437145715238413,0.05568522840946982,0.2600866955651884
phase_sham,mean,8.89083207920925e-10,7.908335620977204e-08,0.0,-1.2207031829802872e-07,1.2207031829802872e-07
phase_sham,std,12.705824745004065,6.197283009467129,11.382108688354492,5.11854248046875,24.781643962860105
phase_sham,rms,12.705824745295104,6.197283008794736,11.382108688354492,5.11854248046875,24.781643962860105
phase_sham,peak_to_peak,104.01862794766203,45.208393919087385,99.72780227661133,38.53398380279541,189.56292114257812
phase_sham,skew,0.06627749890315515,0.3834237987736263,0.09777223318815231,-0.5891500651836395,0.5793803364038467
phase_sham,kurtosis,2.131472339038737,2.7482989968994755,1.150435447692871,-0.04324306249618528,7.366101074218747
phase_sham,line_length,3.3796900098241167,2.2861173975589666,2.746843934059143,1.4313734471797943,7.142535662651059
phase_sham,zero_crossing_rate,0.1287578444116789,0.06854089958967094,0.11437145715238413,0.05568522840946982,0.2600866955651884
phase_sham,rmse_vs_raw,1.8293693461318705e-06,9.042492597564868e-07,1.6425191802227346e-06,7.262453351586374e-07,3.572539174001576e-06
phase_sham,corr_vs_raw,0.9999999999999902,5.696015742521171e-16,0.9999999999999903,0.9999999999999895,0.9999999999999912
phase_aperiodic,mean,1.6749060372954396e-09,9.559552555538553e-08,0.0,-1.4241535950532125e-07,1.5373229658166518e-07
phase_aperiodic,std,12.70582475583069,6.197283010432901,11.382108688354492,5.118542265892029,24.781643962860105
phase_aperiodic,rms,12.705824756470975,6.197283011394837,11.382108688354492,5.118542265892029,24.781643962860105
phase_aperiodic,peak_to_peak,101.3733673770912,45.12313161519317,95.68460083007812,37.762819862365724,186.42007751464843
phase_aperiodic,skew,0.05236090261359738,0.3346480844570865,0.0522159356623888,-0.4484668105840683,0.5540737926959989
phase_aperiodic,kurtosis,1.936860602145316,2.6696367430028483,0.9733349084854126,-0.0847463846206665,7.285089969635007
phase_aperiodic,line_length,2.9811476363174734,2.3740784173665523,2.3846495151519775,1.1872225880622864,7.54990017414093
