model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,drop_flattened,0.09339570765612704,0.07103006710280277,0.11865348602580246,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,retention_flattened,0.8787434982013711,0.8463474869720043,0.9075883053648842,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,baseline,0.769946759832606,0.7457199984845102,0.7938495553668127,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,sham,0.7700566262395875,0.7455953385175745,0.7941564874464576,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,aperiodic,0.6115480316967311,0.5704261861750431,0.6566845022791964,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,flattened,0.6708075645165048,0.6318758581262361,0.706293608223162,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,drop_sham,-0.00010986640698151806,-0.0008037705615403095,0.0005343682438237406,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.6199,0.7604,6199,3802,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,retention_sham,1.0001426935116986,0.9993032134146418,1.0010416837822238,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.15839872813587486,0.1111815330753028,0.20588355590505947,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.7942731414697917,0.7365619864258212,0.8539585615756099,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
