model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
raw_cnn,n2_vs_n3,macro_f1,aperiodic,0.7031257965449503,0.6756094333084752,0.7299287169198475,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,macro_f1,flattened,0.7258257513360976,0.6944081171983217,0.7567216139419045,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,macro_f1,retention_aperiodic,0.9092090268380585,0.8891104981448614,0.9315963390842079,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,macro_f1,retention_flattened,0.9385622434407543,0.9199490936487137,0.9593375051619163,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,macro_f1,drop_aperiodic,0.07021210023132729,0.051968003288211044,0.0873358091473418,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,macro_f1,drop_flattened,0.04751214544018001,0.031028011996163705,0.06221971033971842,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,baseline,0.9213000903669994,0.9072283229830482,0.9345386719611615,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,aperiodic,0.848074574214655,0.82379189687339,0.8710143026789579,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,flattened,0.8708492603571536,0.8500803615247502,0.8904525234854377,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,retention_aperiodic,0.92051936506033,0.9048898079432659,0.9347320918147065,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,retention_flattened,0.9452395256037055,0.9325120213856796,0.9568353857422913,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,drop_aperiodic,0.0732255161523444,0.060601743529013014,0.08686290808390297,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,accuracy,drop_flattened,0.05045083000984585,0.04002106847147476,0.061810070062797276,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,baseline,0.7351681032616739,0.715097089761465,0.7538488615576312,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,aperiodic,0.6481163378532167,0.6282478188775409,0.6667731947121214,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,flattened,0.2668108336185476,0.25005301724567086,0.2844456252172472,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,retention_aperiodic,0.8815893058713508,0.8622400229032949,0.9015833059542989,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,retention_flattened,0.3629249316378184,0.34010481786236707,0.38548242564752433,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,drop_aperiodic,0.08705176540845727,0.07171592738826099,0.10212412872054191,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,balanced_accuracy,drop_flattened,0.4683572696431263,0.44661794816309375,0.49037012329990276,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,baseline,0.6693263132184435,0.6463628078088551,0.6915392522799395,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,aperiodic,0.5599056148568822,0.5366916895416374,0.5819104236168763,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,flattened,0.17298967420043643,0.1519774911489068,0.19396233303506172,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,retention_aperiodic,0.8365211464115107,0.8168061119544265,0.8562467042546057,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,retention_flattened,0.25845341918296727,0.2260596666082893,0.2893963639071092,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,drop_aperiodic,0.10942069836156132,0.0955236645379936,0.1232605173007089,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,macro_f1,drop_flattened,0.49633663901800706,0.4685505114159195,0.5264021721919582,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,baseline,0.7529546936219799,0.7325548471710169,0.7718184015499663,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,aperiodic,0.6521582592747873,0.6301763816164608,0.6726844804488333,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,flattened,0.33952084176891145,0.3111800782203321,0.36779016690753863,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,retention_aperiodic,0.8661321388909526,0.8479321568643202,0.8832645434967222,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,five_stage,accuracy,retention_flattened,0.4509180228835489,0.4136448033957063,0.4875890361967456,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
